uuid,text,kbli_code,run_id,model,timestamp,confidence_score,text_length,reasoning,alternative_codes,alternative_reasoning
3b276eaf-c63d-433f-01b5-ccc8d6dd5e8c,buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik,10710,1,gemini-2.5-flash-lite,2025-07-30 11:31:28.902718,0.9,91,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan adalah 'buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik'. KBLI yang diberikan adalah 10710 (Industri Produk Roti dan Kue). Deskripsi pekerjaan secara spesifik menyebutkan 'pabrik snack (ciki)', yang merupakan produk makanan ringan yang berbeda dari produk roti dan kue yang dicakup oleh KBLI 10710. KBLI 10710 mencakup industri roti tawar, kue, pie, tart, biskuit, dan produk bakeri lainnya. Produksi snack seperti 'ciki' biasanya masuk dalam kategori industri makanan ringan lainnya, yang mungkin berada di bawah Golongan Pokok 108 (Industri Makanan Lainnya) atau lebih spesifik lagi jika ada kode yang sesuai untuk makanan ringan. Meskipun packing adalah bagian dari proses produksi, inti aktivitas pabrik adalah produksi snack, bukan produk roti dan kue.",['10893'],"Kode 10893 (Industri Makanan Ringan Lainnya) lebih sesuai karena mencakup produksi berbagai jenis makanan ringan yang tidak termasuk dalam kategori lain, seperti keripik kentang atau snack ekstrudat ('ciki')."
3b276eaf-c63d-433f-01b5-ccc8d6dd5e8c,buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik,10710,2,gemini-2.5-flash-lite,2025-07-30 11:31:30.952531,0.9,91,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #2. Deskripsi pekerjaan adalah 'buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik'. KBLI 10710 mencakup 'Industri Produk Roti dan Kue' seperti roti tawar, kue, pie, tart, biskuit, dan produk bakeri lainnya. Deskripsi pekerjaan secara spesifik menyebutkan 'pabrik snack (ciki)', yang merujuk pada makanan ringan seperti keripik atau camilan, bukan produk roti dan kue. Oleh karena itu, KBLI 10710 tidak sesuai dengan aktivitas utama pabrik yang memproduksi snack.","['10719', '10890']","Kode yang lebih sesuai untuk pabrik snack (ciki) kemungkinan besar adalah: 10719 - Industri Makanan Lainnya yang Terdaftar, yang mencakup produk makanan ringan lainnya yang tidak diklasifikasikan di tempat lain, atau 10890 - Industri Makanan Lainnya yang Belum Dinyatakan di Tempat Lain, yang juga mencakup produksi makanan ringan. Tanpa informasi lebih lanjut mengenai jenis spesifik snack, kedua kode ini lebih cocok daripada industri roti dan kue."
3b276eaf-c63d-433f-01b5-ccc8d6dd5e8c,buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik,10710,3,gemini-2.5-flash-lite,2025-07-30 11:31:33.378527,0.9,91,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan #4 (Logika Sektor Khusus - E-commerce/Penjualan Online). Deskripsi pekerjaan menyatakan 'buruh packing di pabrik snack (ciki) menghasilkan jasa packing snack di bidang buruh pabrik'. Ini jelas menunjukkan aktivitas di dalam sebuah pabrik yang memproduksi snack (ciki). KBLI 10710 mencakup 'Industri Produk Roti Dan Kue', yang meliputi pembuatan berbagai macam roti, kue, biskuit, dan produk bakeri lainnya. Snack seperti 'ciki' (keripik) umumnya masuk dalam kategori makanan ringan, yang meskipun tidak secara eksplisit disebutkan dalam deskripsi KBLI 10710, namun KBLI tersebut mengarah pada produk bakeri dan makanan ringan olahan. Namun, fokus utama KBLI 10710 adalah 'Produk Roti dan Kue'. Deskripsi 'snack (ciki)' lebih umum mengarah ke produk makanan ringan lainnya yang mungkin masuk ke KBLI 10799 (Industri Makanan Lainnya yang Belum Diklasifikasikan di Tempat Lain) atau KBLI terkait makanan ringan spesifik lainnya jika ada. Yang lebih penting, deskripsi pekerjaan adalah 'buruh packing', yang merupakan peran pendukung (ancillary activity) di dalam pabrik. KBLI harus mencerminkan aktivitas utama pabrik, bukan peran buruh packing. Jika pabrik tersebut memproduksi snack (ciki), maka KBLI-nya haruslah yang terkait dengan produksi snack, bukan produk roti dan kue secara spesifik. Namun, jika kita berasumsi bahwa 'ciki' dapat dikategorikan sebagai 'produk makanan ringan' yang termasuk dalam cakupan luas KBLI 10710 (meskipun kurang tepat), maka masalah utamanya adalah KBLI ini tidak mencerminkan aktivitas utamanya. Deskripsi 'snack (ciki)' tidak secara langsung cocok dengan 'Roti dan Kue'. Oleh karena itu, kode 10710 tidak tepat untuk aktivitas utama produksi snack (ciki).",['10799'],Kode 10799 (Industri Makanan Lainnya yang Belum Diklasifikasikan di Tempat Lain) lebih mungkin sesuai jika pabrik tersebut memproduksi snack (ciki) yang tidak termasuk dalam kategori spesifik roti dan kue yang tercakup dalam 10710. KBLI ini mencakup berbagai produk makanan lainnya yang tidak masuk ke dalam klasifikasi yang lebih spesifik.
df7b45af-ac5c-4646-7268-a3ebe7d64d7a,membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak,10710,1,gemini-2.5-flash-lite,2025-07-30 11:31:35.135021,0.9,145,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyatakan 'membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak'. KBLI 10710 mencakup 'Industri Produk Roti dan Kue' seperti roti tawar, kue, pie, tart, biskuit, dan produk bakeri beku. Deskripsi pekerjaan secara eksplisit menyebutkan 'snack dan nasi kotak', yang meskipun merupakan makanan kecil, tidak secara langsung dan spesifik tercakup dalam definisi KBLI 10710 yang lebih fokus pada produk roti dan kue. KBLI 10710 tidak mencakup layanan katering atau produksi makanan siap saji seperti nasi kotak secara umum. Selain itu, menyebutkan 'mengantar pesanan' bisa mengindikasikan aspek layanan yang lebih luas daripada sekadar produksi.","['10791', '56101']","Kode 10791 (Industri Makanan Lainnya yang Belum Diklasifikasikan di Tempat Lain) mungkin lebih sesuai jika fokus utamanya adalah produksi makanan kecil yang tidak masuk dalam kategori roti dan kue. Kode 56101 (Restoran) atau 56102 (Penyediaan Makanan Keliling) dari Sektor 56 (Penyediaan Akomodasi dan Makan Minum) bisa lebih tepat jika aktivitas 'snack dan nasi kotak' lebih merujuk pada layanan katering atau penyediaan makanan siap saji yang diantar, yang merupakan ciri khas dari penyediaan makanan, bukan industri pengolahan makanan dalam arti sempit seperti yang dijelaskan oleh KBLI 10710."
df7b45af-ac5c-4646-7268-a3ebe7d64d7a,membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak,10710,2,gemini-2.5-flash-lite,2025-07-30 11:31:36.496128,0.9,145,"Analisis ini didasarkan pada Aturan Validasi Inti #3 (Verifikasi Aktivitas Utama) dan logika khusus untuk sektor makanan. Deskripsi pekerjaan ""membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak"" jelas menggambarkan aktivitas penyediaan makanan (catering) atau produksi makanan siap saji untuk acara atau pengiriman. KBLI 10710 (Industri Produk Roti dan Kue) secara spesifik mencakup pembuatan roti, kue, biskuit, dan produk bakeri lainnya, serta produk makanan ringan manis atau asin yang dibekukan. Meskipun ""snack"" bisa tumpang tindih, fokus utama KBLI 10710 adalah produk bakeri dan produk kering, bukan nasi kotak atau layanan katering makanan lengkap seperti yang tersirat dalam deskripsi pekerjaan. Deskripsi pekerjaan ini lebih mengarah pada jasa penyediaan makanan yang lebih luas.","['56101', '56102']","Kode 56101 (Restoran) atau 56102 (Penyediaan Makanan Keliling/Katering) lebih sesuai karena mencakup penyediaan makanan dan minuman yang siap dikonsumsi, termasuk layanan katering dan produksi makanan untuk pengantaran yang digambarkan dalam deskripsi pekerjaan."
df7b45af-ac5c-4646-7268-a3ebe7d64d7a,membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak,10710,3,gemini-2.5-flash-lite,2025-07-30 11:31:37.720946,0.9,145,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyebutkan 'membuat dan mengantar pesanan snack dan nasi kotak menghasilkan jasa layanan snack dan nasi kotak di bidang produksi makanan kecil dan nasi kotak'. KBLI 10710 mencakup 'Industri Produk Roti dan Kue', yang spesifik pada pembuatan roti, kue, biskuit, dan produk bakeri lainnya. Meskipun 'snack' bisa tumpang tindih, deskripsi pekerjaan secara eksplisit menyebutkan 'nasi kotak' yang tidak termasuk dalam cakupan KBLI 10710. Selain itu, penyebutan 'jasa layanan' dan 'mengantar pesanan' bisa mengindikasikan fokus pada layanan katering atau penyediaan makanan siap saji, bukan semata-mata industri produk roti dan kue.","['56101', '56102']","Kode yang lebih sesuai kemungkinan adalah 56101 (Restoran) atau 56102 (Penyediaan makanan keliling/katering), karena kedua kode ini mencakup penyediaan makanan siap saji dan layanan katering yang lebih sesuai dengan deskripsi 'nasi kotak' dan 'jasa layanan snack dan nasi kotak'."
3202ffa4-41ee-48e6-88af-6a4ffa9cb008,membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain,10710,1,gemini-2.5-flash-lite,2025-07-30 11:33:35.073495,0.9,123,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan adalah 'membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain'. Deskripsi ini secara eksplisit menyatakan 'menjual brownies milik orang lain' dan 'jasa jual beli brownies di bidang toko brownies milik orang lain'. Ini menunjukkan bahwa aktivitas utama yang dijelaskan adalah penjualan (perdagangan) produk orang lain, bukan pembuatan produk roti dan kue secara independen olehétablissement yang bersangkutan. KBLI 10710 mencakup 'Industri Produk Roti dan Kue', yang berarti pembuatan produk tersebut. Deskripsi pekerjaan lebih mengarah pada aktivitas perdagangan eceran (retail) produk makanan. Oleh karena itu, kode 10710 tidak tepat karena tidak mencerminkan aktivitas utama yang dijelaskan.","['47211', '47811']","Kode 47211 (Perdagangan Eceran Makanan di Toko Khusus) atau 47811 (Perdagangan Eceran Makanan, Minuman dan Tembakau di Kios dan Kaki Lima) lebih sesuai jika diasumsikan bahwa 'toko brownies milik orang lain' ini adalah entitas yang menjual produk, bukan memproduksinya. Jika fokusnya adalah pada bisnis toko yang menjual berbagai produk makanan, termasuk brownies, maka 47211 adalah pilihan yang baik. Jika lebih spesifik ke penjualan di tempat yang lebih informal, 47811 bisa dipertimbangkan. Namun, tanpa informasi lebih lanjut mengenai sifat 'toko brownies milik orang lain', klasifikasi yang paling umum untuk penjualan ritel makanan adalah 47211."
3202ffa4-41ee-48e6-88af-6a4ffa9cb008,membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain,10710,2,gemini-2.5-flash-lite,2025-07-30 11:33:36.726198,0.9,123,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #4 (E-commerce). Deskripsi pekerjaan ""membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain"" secara eksplisit menyatakan bahwa aktivitas utama adalah ""jual beli brownies"" dan ""toko brownies milik orang lain"". Ini menunjukkan bahwa entitas tersebut berperan sebagai penjual (retailer) produk yang diproduksi oleh pihak lain. KBLI 10710 (Industri Produk Roti dan Kue) mencakup usaha ""pembuatan berbagai macam roti, kue dan produk bakeri lainnya"". Deskripsi pekerjaan ini tidak mencerminkan aktivitas pembuatan produk, melainkan aktivitas penjualan produk milik pihak lain. KBLI yang lebih tepat untuk aktivitas ""jual beli"" atau ""toko"" adalah dalam Kategori 47 (Perdagangan Eceran), khususnya jika toko tersebut adalah toko khusus produk makanan. Jika fokusnya adalah menjual secara online, maka 4791 (Perdagangan Eceran Melalui Media Internet) akan relevan. Namun, deskripsi ini lebih mengarah pada aktivitas ritel umum, bukan manufaktur.","['47211', '47910']","Kode 47211 (Perdagangan Eceran Makanan di Toko Khusus) lebih sesuai karena deskripsi pekerjaan menyebutkan ""toko brownies"" yang merupakan toko khusus produk makanan. Kode 47910 (Perdagangan Eceran Melalui Media Internet) akan relevan jika aktivitas jual beli dilakukan secara dominan melalui platform online."
3202ffa4-41ee-48e6-88af-6a4ffa9cb008,membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain,10710,3,gemini-2.5-flash-lite,2025-07-30 11:33:38.421790,0.9,123,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #2. Deskripsi pekerjaan ""membuat dan menjual brownies milik orang lain menghasilkan jasa jual beli brownies di bidang toko brownies milik orang lain"" secara eksplisit menyatakan bahwa aktivitas yang dilakukan adalah 'menjual brownies milik orang lain' dan 'jasa jual beli brownies'. KBLI 10710 mencakup 'Industri Produk Roti Dan Kue', yang berfokus pada pembuatan produk roti dan kue. Deskripsi pekerjaan ini lebih mengarah pada aktivitas penjualan atau perdagangan, bukan pada produksi utama oleh perusahaan itu sendiri. Frasa 'milik orang lain' sangat penting karena menunjukkan bahwa entitas yang dijelaskan tidak memproduksi brownies tersebut, melainkan menjualnya sebagai pihak ketiga atau sebagai toko.","['47212', '47191']","Kode yang lebih sesuai tergantung pada fokus utama aktivitas 'jasa jual beli'. Jika fokusnya adalah penjualan eceran produk makanan seperti kue dan roti, maka 47212 (Perdagangan Eceran Kue dan Roti) adalah pilihan yang lebih tepat. Jika bisnis tersebut menjual berbagai macam barang termasuk brownies, dan brownies bukan satu-satunya fokus utama, maka 47191 (Perdagangan Eceran Berbagai Macam Barang yang Utamanya Bukan Makanan) bisa dipertimbangkan, meskipun 47212 lebih spesifik untuk produk makanan."
6391ee1c-883a-4683-0a4b-b804b4a66366,bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk,10710,1,gemini-2.5-flash-lite,2025-07-30 11:34:19.301614,0.9,107,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan adalah ""bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk"". Ini menggambarkan proses produksi makanan ringan (enting-enting gepuk). KBLI yang diberikan, 10710, mencakup 'Industri Produk Roti dan Kue'. Deskripsi KBLI ini secara spesifik menyebutkan pembuatan roti, kue, biskuit, dan produk bakeri lainnya. Enting-enting gepuk, yang terbuat dari kacang dan gula, tidak termasuk dalam kategori produk roti atau kue. KBLI ini tidak sesuai dengan aktivitas produksi makanan ringan berbasis kacang.","['10300', '10892']","Kode yang lebih sesuai untuk industri makanan ringan berbasis kacang adalah 10300 (Industri Hasil Sayuran dan Buah-buahan), yang mencakup pengolahan dan pengawetan kacang-kacangan atau 10892 (Industri Makanan Lainnya yang Diproses), yang merupakan kategori yang lebih umum untuk makanan olahan yang tidak masuk ke kategori spesifik lainnya."
6391ee1c-883a-4683-0a4b-b804b4a66366,bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk,10710,2,gemini-2.5-flash-lite,2025-07-30 11:34:20.907674,0.9,107,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #4 (Subkontrak). Deskripsi pekerjaan ""bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk"" jelas menggambarkan aktivitas produksi sebuah produk makanan ringan (enting-enting gepuk). KBLI 10710 mencakup 'Industri Produk Roti dan Kue' serta produk bakeri lainnya seperti biskuit dan produk roti kering lainnya, serta produk makanan ringan baik yang manis atau asin. Aktivitas mengepuk kacang untuk menghasilkan enting-enting gepuk sangat sesuai dengan deskripsi ""industri produk makanan ringan baik yang manis atau asin"" yang termasuk dalam KBLI 10710.",[],
6391ee1c-883a-4683-0a4b-b804b4a66366,bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk,10710,3,gemini-2.5-flash-lite,2025-07-30 11:34:22.985173,0.9,107,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan ""bagian mengepuk kacang di enting2 gepuk 2 holoe menghasilkan enting2 gepuk di bidang industri enting2 gepuk"" jelas menggambarkan aktivitas produksi makanan ringan (enting-enting gepuk). KBLI 10710 mencakup ""Industri Produk Roti dan Kue"", yang secara spesifik mendeskripsikan pembuatan roti, kue, biskuit, dan produk bakeri lainnya. Enting-enting gepuk, yang merupakan produk olahan kacang yang digepuk dan dibentuk, tidak termasuk dalam kategori produk roti dan kue. Deskripsi pekerjaan lebih mengarah pada industri makanan ringan berbasis kacang atau sejenisnya, yang tidak terakomodasi dalam KBLI 10710.","['10791', '10820']",Kode KBLI 10791 (Industri Makanan Lainnya) atau 10820 (Industri Makanan Ringan Berbasis Tepung) mungkin lebih sesuai karena mencakup produksi makanan ringan yang tidak spesifik masuk ke dalam kategori roti dan kue. Enting-enting gepuk dapat dikategorikan sebagai makanan ringan yang tidak berbasis tepung secara primer (jika merujuk pada kacang sebagai bahan utama) atau sebagai makanan ringan yang diproses.
5a653898-f14d-4b00-8ba4-b236563c7ad8,kerja di roti gembul produksi menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum,10710,1,gemini-2.5-flash-lite,2025-07-30 11:36:21.191622,0.9,104,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #4 (Logika Sektor Khusus - E-commerce). Deskripsi pekerjaan 'kerja di roti gembul produksi menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum' secara eksplisit menyebutkan 'produksi' dan 'roti gembul', yang sangat sesuai dengan KBLI 10710 (Industri Produk Roti dan Kue). Namun, deskripsi tersebut kemudian menambahkan 'menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum'. Ini menunjukkan adanya ambiguitas. Jika fokus utamanya adalah produksi roti dan kue, KBLI 10710 sudah tepat. Namun, jika aktivitas 'penyedia makan minum' (yang lebih mengarah ke jasa katering atau restoran) menjadi aktivitas utama atau setara dengan produksi, maka KBLI 10710 tidak tepat. KBLI 10710 adalah untuk industri pengolahan makanan, bukan jasa penyedia makan minum. Deskripsi tersebut tidak jelas mana aktivitas utama. Jika 'roti gembul produksi' adalah entitas yang menjual roti secara langsung kepada konsumen melalui platform online atau fisik sebagai penyedia makan minum, maka seharusnya KBLI terkait jasa makanan yang digunakan. Jika 'roti gembul produksi' adalah produsen roti yang juga menyediakan layanan katering/makan minum sebagai bagian dari bisnisnya, KBLI 10710 mungkin masih bisa dipertimbangkan jika produksi adalah aktivitas utama. Namun, frasa 'jasa penyedia makan minum' yang diulang menekankan aspek jasa. Tanpa klarifikasi lebih lanjut mengenai proporsi aktivitas produksi vs. jasa makan minum, sulit untuk memastikan kebenarannya. Namun, penekanan pada 'jasa penyedia makan minum' membuat KBLI 10710 (Industri Produk Roti dan Kue) menjadi kurang tepat karena itu adalah industri manufaktur makanan, bukan jasa makanan.","['56101', '56102', '56201']","Jika fokus utama adalah penyediaan makan minum (restoran, katering), maka kode yang lebih sesuai adalah 56101 (Restoran dan Jasa Penyediaan Makanan Minuman di Pinggir Jalan) atau 56102 (Restoran dan Jasa Penyediaan Makanan Minuman di Pinggir Jalan), atau 56201 (Jasa Boga atau Katering) jika aktivitasnya lebih ke arah katering. Namun, deskripsi menyebutkan 'produksi', yang bisa mengindikasikan pabrik roti yang juga melakukan penjualan langsung sebagai penyedia makan minum. Jika itu kasusnya, dan penjualan langsung sebagai penyedia makan minum adalah aktivitas utama, maka KBLI jasa makanan lebih tepat."
5a653898-f14d-4b00-8ba4-b236563c7ad8,kerja di roti gembul produksi menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum,10710,2,gemini-2.5-flash-lite,2025-07-30 11:36:22.487127,0.9,104,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #4 (E-commerce). Deskripsi pekerjaan menyebutkan 'kerja di roti gembul produksi menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum'. KBLI 10710 mencakup 'Industri Produk Roti Dan Kue', yang berarti pembuatan produk roti dan kue. Deskripsi pekerjaan secara eksplisit menyatakan 'jasa penyedia makan minum', yang mengindikasikan fokus pada penyediaan makanan dan minuman sebagai layanan, bukan produksi roti dan kue sebagai produk utama. Ini lebih mengarah pada aktivitas jasa kuliner atau restoran.","['56101', '56102']","Kode KBLI yang lebih sesuai untuk 'jasa penyedia makan minum' adalah 56101 (Restoran) atau 56102 (Rumah Makan/Warung Makan), tergantung pada skala operasionalnya, karena kedua kode ini mencakup penyediaan makanan dan minuman untuk dikonsumsi di tempat maupun dibawa pulang."
5a653898-f14d-4b00-8ba4-b236563c7ad8,kerja di roti gembul produksi menghasilkan jasa penyedia makan minum di bidang jasa penyedia makan minum,10710,3,gemini-2.5-flash-lite,2025-07-30 11:36:24.786440,0.9,104,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #3. Deskripsi pekerjaan menyebutkan 'kerja di roti gembul produksi menghasilkan jasa penyedia makan minum'. KBLI 10710 mencakup 'Industri Produk Roti dan Kue', yang jelas sesuai dengan penyebutan 'roti gembul produksi'. Namun, deskripsi tersebut juga secara eksplisit menyatakan aktivitas 'menghasilkan jasa penyedia makan minum'. KBLI 10710 berfokus pada *produksi* produk roti dan kue, bukan pada penyediaan jasa makan minum secara umum. KBLI untuk jasa penyedia makan minum biasanya berada di Bagian I (Penyediaan Akomodasi dan Makan Minum), seperti Kategori 56 (Penyediaan Makanan dan Minuman). Jika perusahaan tersebut utamanya adalah produsen roti dan kue yang juga menjualnya langsung ke konsumen melalui kafe atau restoran, maka KBLI 10710 masih bisa relevan untuk bagian produksinya, tetapi penyebutan 'jasa penyedia makan minum' sebagai aktivitas yang dihasilkan menunjukkan adanya fokus pada layanan makanan yang mungkin tidak tercakup sepenuhnya oleh KBLI 10710 yang lebih berorientasi pada manufaktur produk. Tanpa informasi lebih lanjut mengenai proporsi aktivitas produksi roti vs. penyediaan jasa makan minum, sulit untuk memastikan KBLI mana yang paling dominan. Namun, karena deskripsi secara langsung menyebutkan 'jasa penyedia makan minum', ini mengindikasikan bahwa KBLI 10710 mungkin bukan klasifikasi yang paling tepat jika jasa tersebut merupakan aktivitas utama atau signifikan.",['56101'],"Kode 56101 (Restoran dan Jasa Penyedia Makanan Minuman) akan lebih sesuai jika perusahaan tersebut utamanya bergerak dalam penyediaan makanan dan minuman, meskipun mereka juga memproduksi roti. KBLI 10710 lebih fokus pada manufaktur produk bakeri."
c0d17b6c-e574-4584-763c-4c9decbe9daf,membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan,10710,1,gemini-2.5-flash-lite,2025-07-30 11:36:26.306419,0.9,109,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #2 (Identifikasi dan Kecualikan Aktivitas Pendukung). Deskripsi pekerjaan 'membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan' sangat mengindikasikan aktivitas rumah tangga atau skala sangat kecil yang dilakukan oleh individu ('membantu istri', 'di rumah'). Kode KBLI 10710 secara spesifik mencakup 'Industri Produk Roti Dan Kue' yang menyiratkan skala industri atau komersial yang lebih besar, seperti 'industri roti tawar dan roti kadet', 'industri kue, pie, tart', dll. Deskripsi pekerjaan tidak memberikan indikasi bahwa aktivitas ini merupakan kegiatan utama dari sebuah pendirian atau perusahaan yang terorganisir dalam skala industri. KBLI 10710 lebih cocok untuk bisnis bakery skala komersial, bukan kegiatan rumah tangga.","['47212', '47819']","Jika aktivitas pembuatan kue basah ini dilakukan untuk dijual dalam skala kecil atau melalui pasar kaget/online, maka kode yang lebih relevan bisa jadi terkait dengan perdagangan eceran, seperti 47212 (Perdagangan Eceran Makanan) atau 47819 (Perdagangan Eceran Makanan dan Minuman di Lokasi Lainnya)."
c0d17b6c-e574-4584-763c-4c9decbe9daf,membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan,10710,2,gemini-2.5-flash-lite,2025-07-30 11:36:28.307301,0.9,109,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan Aturan Validasi Inti #4 (Logika Sektor Khusus - E-commerce). Deskripsi pekerjaan ""membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan"" secara implisit menggambarkan aktivitas produksi kue. KBLI 10710 mencakup ""Industri Produk Roti dan Kue"", yang sangat sesuai dengan deskripsi aktivitas pembuatan kue. Namun, frasa ""di rumah"" menunjukkan skala operasional yang kemungkinan besar bukan industri dalam arti luas yang memerlukan klasifikasi KBLI. Jika ini adalah bisnis rumahan skala kecil yang hanya fokus pada produksi dan penjualan langsung (misalnya, dijual ke tetangga atau melalui pesanan kecil), maka KBLI ini mungkin terlalu spesifik untuk skala tersebut, atau malah tidak relevan jika fokusnya lebih pada penjualan daripada produksi industri. Namun, karena KBLI ini secara langsung mencakup pembuatan kue, dan tidak ada indikasi bahwa ini adalah aktivitas pendukung atau penjualan online murni, maka KBLI ini *cocok* untuk aktivitas produksinya.",[],
c0d17b6c-e574-4584-763c-4c9decbe9daf,membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan,10710,3,gemini-2.5-flash-lite,2025-07-30 11:36:29.474572,0.9,109,"Analisis ini didasarkan pada Aturan Validasi Inti #1 dan #2. Deskripsi pekerjaan 'membantu istri membuat aneka kue basah di rumah menghasilkan aneka macam kue basah di bidang industri makanan' sangat ambigu mengenai skala dan sifat dari 'industri makanan' yang dijalankan. Meskipun menyebutkan 'industri makanan' dan 'aneka macam kue basah', deskripsi ini lebih mengarah pada aktivitas rumah tangga atau skala kecil yang belum tentu merupakan badan usaha yang terdaftar dalam klasifikasi KBLI. KBLI 10710 secara spesifik mencakup 'Industri Produk Roti Dan Kue' yang menyiratkan skala produksi yang lebih besar dan terorganisir, seperti industri roti tawar, kue, pie, tart, biskuit, dan produk sejenisnya. Deskripsi 'membantu istri membuat di rumah' lebih sesuai dengan kegiatan informal atau skala rumahan yang mungkin tidak terklasifikasi dalam KBLI ini, atau setidaknya tidak cukup informasi untuk memastikan ini adalah aktivitas utama sebuah badan usaha yang terklasifikasi.",[],
1d462152-e3bb-43ee-5ced-684ba1f2a8cc,membantu ibu membuat kue roti milik orang lain di rumah orang tersebut menghasilkan kue roti di bidang industri pengolahan makanan,10710,1,gemini-2.5-flash-lite,2025-07-30 11:37:19.151942,0.9,130,"Analisis ini didasarkan pada Aturan Validasi Inti #1 (Fokus pada Pendirian, Bukan Peran Orang) dan #2 (Identifikasi dan Kecualikan Aktivitas Tambahan/Pendukung). Deskripsi pekerjaan menyebutkan 'membantu ibu membuat kue roti milik orang lain di rumah orang tersebut'. Ini menggambarkan aktivitas pembuatan kue roti, namun konteksnya adalah 'di rumah orang lain', yang menyiratkan bukan di sebuah pabrik atau usaha yang terorganisir yang memiliki KBLI sendiri. KBLI 10710 mencakup 'Industri Produk Roti dan Kue' yang mengacu pada kegiatan usaha pembuatan roti dan kue. Deskripsi pekerjaan tidak jelas apakah ini merupakan aktivitas utama dari sebuah badan usaha yang terdaftar di bawah KBLI 10710. Pekerjaan ini lebih terdengar seperti pekerjaan rumah tangga atau jasa pribadi yang tidak secara langsung mewakili aktivitas utama dari sebuah entitas industri pengolahan makanan yang diklasifikasikan oleh KBLI 10710.",[],
