code_5,title_5,desc_5,code_4,title_4,code_3,title_3,code_2,title_2,code_1,title_1
19214,Industri Pengolahan Minyak Pelumas Bekas Menjadi Bahan Bakar,Kelompok ini mencakup usaha pengolahan kembali minyak pelumas bekas untuk dapat digunakan sebagai bahan bakar minyak.,1921,Industri Bahan Bakar dan Minyak Pelumas Hasil Pengilangan Minyak Bumi,192,Industri produk pengilangan minyak bumi,19,Industri Produk Dari Batu Bara dan Pengilangan Minyak Bumi,C,Industri Pengolahan
19291,Industri Produk Dari Hasil Kilang Minyak Bumi,"Kelompok ini mencakup usaha industri pengolahan aspal/ter, bitumen dan lilin (dapat digunakan untuk lapisan jalan, atap, kayu, kertas dan sebagainya) serta Petroleum Coke. Termasuk industri produk untuk industri petrokimia, industri bermacam-macam produk, seperti white spirit, vaseline, lilin parafin, jeli minyak bumi (petroleum jelly), industri briket minyak bumi dan pencampuran biofuel, seperti pencampuran alkohol dengan minyak bumi (misalnya gasohol).",1929,Industri Produk Pengilangan Minyak Bumi Lainnya,192,Industri produk pengilangan minyak bumi,19,Industri Produk Dari Batu Bara dan Pengilangan Minyak Bumi,C,Industri Pengolahan
19292,Industri Briket Batu Bara,"Kelompok ini mencakup usaha pembuatan briket dari batu bara atau lignit, baik di lokasi penambangan maupun di luar lokasi penambangan. Termasuk pula pembuatan briket yang menggunakan batu bara atau lignit yang dibeli dari pihak lain.",1929,Industri Produk Pengilangan Minyak Bumi Lainnya,192,Industri produk pengilangan minyak bumi,19,Industri Produk Dari Batu Bara dan Pengilangan Minyak Bumi,C,Industri Pengolahan
20111,Industri Kimia Dasar Anorganik Khlor Dan Alkali,"Kelompok ini mencakup usaha industri kimia dasar yang menghasilkan bahan kimia khlor dan alkali, seperti soda kostik, soda abu, natrium khlorida, kalium hidroksida dan senyawa khlor lainnya. Termasuk juga usaha industri yang menghasilkan logam alkali, seperti lithium, natrium dan kalium, serta senyawa alkali lainnya. Industri pembuatan garam dapur/konsumsi dimasukkan dalam kelompok 10774.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20112,Industri Kimia Dasar Anorganik Gas Industri,"Kelompok ini mencakup usaha industri kimia dasar yang menghasilkan bahan kimia gas industri, seperti zat asam, zat lemas, zat asam arang, amoniak dan dry ice. Termasuk juga usaha industri kimia dasar yang menghasilkan gas mulia, seperti helium, neon, argon dan radon; serta jenis-jenis gas industri lainnya.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20113,Industri Kimia Dasar Anorganik Pigmen,"Kelompok ini mencakup usaha industri kimia dasar yang menghasilkan bahan anorganik pigment, seperti meni merah, chrome yellow, zinc yellow, barium sulphate, pigmen serbuk aluminium, oker dan pigment dengan dasar titanium.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20114,Industri Kimia Dasar Anorganik Lainnya,"Kelompok ini mencakup usaha industri kimia dasar anorganik yang belum tercakup dalam golongan industri kimia dasar anorganik di atas, seperti fosfor dengan turunannya, belerang dengan turunannya, nitrogen dengan turunannya, dan industri kimia dasar yang menghasilkan senyawa halogen dengan turunannya, logam kecuali logam alkali, senyawa oksida kecuali pigmen. Termasuk industri bahan baku untuk bahan peledak.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20115,Industri Kimia Dasar Organik Yang Bersumber Dari Hasil Pertanian,"Kelompok ini mencakup usaha industri kimia organik yang menghasilkan bahan kimia dari hasil pertanian termasuk kayu, getah (gum), minyak nabati industri (IVO) dengan produk antara lain: asam alufamat, asam asetat, asam citrat, asam benzoat, fatty acid, fatty alcohol, glycerine, furfural, sarbitol, dan bahan kimia organik lainnya dari hasil pertanian. Kelompok ini juga mencakup pembuatan biofuel, arang kayu, arang batok kelapa dengan produk: biofuel cair (biodiesel dan bioethanol anhidrat), biohidrokarbon (minyak diesel nabati, minyak bensin nabati, minyak avtur/jet fuel nabati) dan bahan kimia resin/damar buatan berbasis bahan terbarukan (biobenzene, biotoluene dan bioxylene dan biopolymer - bioplastik dari bahan terbarukan).",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20116,"Industri Kimia Dasar Organik Untuk  Bahan Baku Zat Warna Dan Pigmen, Zat Warna Dan Pigmen","Kelompok ini mencakup usaha industri kimia dasar yang menghasilkan bahan kimia organik, zat warna dan pigment dengan hasil antara siklisnya, seperti hasil antara phenol dan turunannya, zat warna tekstil dan zat warna untuk makanan dan obat-obatan.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20117,"Industri Kimia Dasar Organik Yang Bersumber Dari Minyak Bumi, Gas Alam Dan Batu Bara","Kelompok ini mencakup usaha industri kimia dasar organik yang menghasilkan bahan kimia, yang bahan bakunya berasal dari minyak bumi dan gas bumi maupun batu bara, seperti ethylene, propilene, benzena, toluena, caprolactam termasuk pengolahan coaltar.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20118,Industri Kimia Dasar Organik Yang Menghasilkan Bahan Kimia Khusus,"Kelompok ini mencakup usaha industri kimia dasar organik yang menghasilkan bahan kimia khusus, seperti bahan kimia khusus untuk minyak dan gas bumi, pengolahan air, karet, kertas, konstruksi, otomotif, bahan tambahan makanan (food additive), tekstil, kulit, elektronik, katalis, minyak rem (brake fluid), serta bahan kimia khusus lainnya.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20119,Industri Kimia Dasar Organik Lainnya,"Kelompok ini mencakup usaha industri Kimia Dasar Organik yang belum tercakup dalam golongan Industri Kimia Dasar Organik, seperti plasticizer, bahan untuk bahan baku pestisida, zat aktif permukaan, bahan pengawet.",2011,Industri Kimia Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20121,Industri Pupuk Alam/Non Sintetis Hara Makro Primer,Kelompok ini mencakup usaha pembuatan pupuk hara makro primer jenis pupuk alam seperti pupuk fosfat alam (pupuk alam anorganik).,2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20122,Industri Pupuk Buatan Tunggal Hara Makro Primer,"Kelompok ini mencakup usaha pembuatan pupuk hara makro primer jenis pupuk buatan tunggal seperti urea, ZA, TSP, DSP dan Kalsium Sulfat. Termasuk juga pembuatan gas CO2, asam sulfat, amoniak, asam fosfat, asam nitrat dan lain-lain yang berkaitan dengan pembuatan pupuk dan tidak dapat dilaporkan secara terpisah.",2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20123,Industri Pupuk Buatan Majemuk Hara Makro Primer,"Kelompok ini mencakup usaha pembuatan pupuk yang mengandung minimal 2 unsur hara makro primer melalui proses reaksi kimia seperti Mono Amonium Fosfat (pupuk buatan majemuk nitrogen fosfat), Kalium Amonium Khlorida (pupuk buatan majemuk nitrogen kalium), Kalium Metafosfat (pupuk buatan majemuk fosfat kalium) dan Amonium Kalium Fosfat (pupuk buatan majemuk nitrogen fosfat kalium). Total kandungan unsur hara makro primer minimal 10 persen sampai dengan 30 persen.",2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20124,Industri Pupuk Buatan Campuran Hara Makro Primer,Kelompok ini mencakup usaha pembuatan pupuk yang mengandung minimal 2 unsur hara makro primer melalui pencampuran pupuk secara fisik tanpa merubah sifat kimia dan sifat pupuk aslinya. Total kandungan unsur hara makro primer minimal 10 persen.,2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20125,Industri Pupuk Hara Makro Sekunder,"Kelompok ini mencakup usaha pembuatan pupuk yang mengandung unsur hara makro sekunder jenis Ca, Mg, dan S seperti Kiserit (Mg, S), Oksida Magnio (Mg).",2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20126,Industri Pupuk Hara Mikro,"Kelompok ini mencakup usaha pembuatan pupuk yang mengandung unsur hara mikro seperti Seng, Besi, Tembaga, Mangan, Boron dan Molybdenum.",2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20127,Industri Pupuk Pelengkap,Kelompok ini mencakup usaha pembuatan pupuk yang mengandung mikro organisme atau formula pupuk yang berasal dari hasil samping industri yang mempunyai kandungan hara mikro sebagai komponen utama serta mengandung total unsur hara makro primer dalam jumlah rendah sampai sedang (kurang dari 30 persen).,2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20128,Industri Media Tanam,"Kelompok ini mencakup usaha pembuatan media tanam dengan tanah gemuk/gambut sebagai unsur pokok. Termasuk juga usaha pembuatan media tanam campuran dari tanah alami, pasir, tanah liat dan mineral. ",2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20129,Industri Pupuk Lainnya,Kelompok ini mencakup usaha pembuatan pupuk yang belum termasuk dalam kelompok manapun.,2012,Industri Pupuk dan Bahan Senyawa Nitrogen,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20131,Industri Damar Buatan (Resin Sintetis) Dan Bahan Baku Plastik,"Kelompok ini mencakup usaha pembuatan damar buatan dan bahan baku plastik (bijih plastik murni), seperti alkid, poliester, aminos, poliamid, epoksid, silikon, poliuretan, polietilen (PE), polipropilen (PP), polistiren, polivinil klorid, selulosa asetat dan selulosa nitrat. Pengolahan lanjutan dari damar buatan dan bahan plastik yang dibeli untuk menghasilkan barang dari bahan baku tersebut, seperti barang plastik, film dan lembaran film yang belum peka terhadap sinar dimasukkan dalam kelompok 26800.",2013,Industri Plastik dan Karet Buatan dalam Bentuk Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20132,Industri Karet Buatan,"Kelompok ini mencakup usaha pembuatan karet buatan, seperti styrene butadiene rubber (SBR), polychloroprene (neoprene), acrylonitrile butadine rubber (nitrile rubber), silicone rubber (polysiloxane) dan isoprene rubber.",2013,Industri Plastik dan Karet Buatan dalam Bentuk Dasar,201,Industri bahan kimia,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20211,Industri Bahan Baku Pemberantas Hama (Bahan Aktif),"Kelompok ini mencakup usaha pembuatan bahan baku untuk pestisida, seperti buthyl phenyl methyl carbamat (BPMC), methyl isopropyl carbamat (MIPC), diazinon, carbofuran, glyphosate, monocrotophos, arsentrioxyde dan copper sulphate.",2021,Industri Pestisida dan Produk Agrokimia Lainnya,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20212,Industri Pemberantas Hama (Formulasi),"Kelompok ini mencakup usaha pengolahan bahan aktif menjadi pemberantas hama (pestisida) dalam bentuk siap dipakai seperti insektisida, fungisida, rodentisida, herbisida, nematisida, molusida dan akarisida. Termasuk juga pembuataan disinfektan untuk pertanian dan kegunaan lainnya.",2021,Industri Pestisida dan Produk Agrokimia Lainnya,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20213,Industri Zat Pengatur Tumbuh,"Kelompok ini mencakup usaha pengolahan bahan kimia menjadi zat pengatur tumbuh, seperti atonik, ethrel, cepha, dekamon, mixtalol, hidrasil dan sitozim.",2021,Industri Pestisida dan Produk Agrokimia Lainnya,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20214,Industri Bahan Amelioran (Pembenah Tanah),"Kelompok ini mencakup usaha pembuatan bahan amelioran (pembenah tanah) seperti kapur pertanian, kapur fosfat, dolomit, zeolit dan bahan amelioran yang mengandung bahan organik.",2021,Industri Pestisida dan Produk Agrokimia Lainnya,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20221,Industri Cat dan Tinta Cetak,"Kelompok ini mencakup usaha pembuatan macam-macam cat, seperti cat dasar, cat logam, cat kayu, cat tembok, cat kapal, cat epoksi dan email dan lacquer. Termasuk Industri pigmen dan bahan celup olahan, pewarna dan opacifier (pembuat tidak jelas), industri email pengkilap dan pelapis dan preparat sejenisnya, tinta cetak dan cat untuk melukis.",2022,"Industri Cat dan Tinta Cetak, Pernis dan Bahan Pelapisan Sejenisnya dan Lak",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20222,Industri Pernis (Termasuk Mastik),"Kelompok ini mencakup usaha pembuatan berbagai macam pernis, seperti pelarut komposit organik dan tiner dan penghapus cat atau pernis. Termasuk Mastik.",2022,"Industri Cat dan Tinta Cetak, Pernis dan Bahan Pelapisan Sejenisnya dan Lak",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20223,Industri Lak,Kelompok ini mencakup usaha pembuatan lak. Termasuk industri dempul dan plamur atau senyawa dempul dan dempul non refraktori atau bahan penutup permukaan sejenis.,2022,"Industri Cat dan Tinta Cetak, Pernis dan Bahan Pelapisan Sejenisnya dan Lak",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20231,Industri Sabun Dan Bahan Pembersih Keperluan Rumah Tangga,"Kelompok ini mencakup usaha pembuatan sabun (selain sabun yang tercakup dalam kelompok 20232) dalam berbagai bentuk, baik padat, bubuk, cream atau cair, industri pembuatan deterjen dan bahan pembersih rumah tangga lainnya, seperti pembersih lantai organik; kertas, gumpalan kapas, laken dan sebagainya yang dilapisi dengan sabun atau deterjen seperti tisue basah; gliserol mentah; pembersih permukaan, seperti bubuk pencuci baik padat maupun cair dan deterjen, preparat pencuci piring dan pelembut bahan pakaian; produk pembersih dan pengkilap, seperti pengharum dan deodorant ruangan, lilin buatan dan lilin olahan (wax), pengilap dan krim untuk barang dari kulit, pengilap dan krim untuk kayu, pengilap kaca dan logam, pasta dan bubuk gosok, termasuk kertas, gumpalan dan lain-lain yang dilapisi dengan pasta dan bubuk penggosok.",2023,"Industri Sabun dan Deterjen, Bahan Pembersih dan Pengilap, Parfum dan Kosmetik",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20232,"Industri Kosmetik Untuk Manusia, Termasuk Pasta Gigi","Kelompok ini mencakup usaha pembuatan kosmetik untuk manusia, seperti tata rias muka, wangi-wangian atau parfum, produk perawatan rambut (shampo, obat pengeriting dan pelurus rambut, dan lain-lain), produk perawatan kuku atau menikur dan pedikur, produk perawatan kulit (krim atau lotion pencegah terbakar sinar matahari dan krim atau lotion agar kulit terlihat cokelat setelah berjemur), produk untuk kebersihan badan (sabun kosmetik, sabun mandi, sabun antiseptik, external intimate hygiene, deodorant, garam mandi dan lain-lain), produk untuk bercukur. Kosmetik dekoratif seperti tata rias muka, tata rias mata, wangi-wangian atau parfum, tata rias kuku dan tata rias rambut termasuk pewarna rambut. Termasuk pasta gigi dan produk untuk menjaga higienitas mulut, termasuk produk kosmetik pemutih gigi.",2023,"Industri Sabun dan Deterjen, Bahan Pembersih dan Pengilap, Parfum dan Kosmetik",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20233,Industri Kosmetik Untuk Hewan,"Kelompok ini mencakup usaha pembuatan kosmetik untuk hewan, termasuk parfum, shampo, sabun, bedak, krim atau lotion, dan lainnya.",2023,"Industri Sabun dan Deterjen, Bahan Pembersih dan Pengilap, Parfum dan Kosmetik",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20234,Industri Perekat Gigi,Kelompok ini mencakup usaha pembuatan produk perekat gigi.,2023,"Industri Sabun dan Deterjen, Bahan Pembersih dan Pengilap, Parfum dan Kosmetik",202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20291,Industri Perekat/Lem,"Kelompok ini mencakup usaha pembuatan perekat/lem untuk keperluan industri atau alat rumah tangga yang berasal dari tanaman, hewan atau plastik, seperti starch, perekat dari tulang, cellulose ester dan ether, phenol formaldehyde, urea formaldehyde, melamine formaldehyde dan perekat epoksi.",2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20292,Industri Bahan Peledak,"Kelompok ini mencakup usaha pembuatan barang peledak, seperti mesiu, dinamit, detonator, kembang api, petasan, mercuri fulminat dan bahan pendorong roket.",2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20293,Industri Tinta,"Kelompok ini mencakup usaha pembuatan macam-macam tinta, seperti tinta tulis dan tinta khusus.",2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20294,Industri Minyak Atsiri,"Kelompok ini mencakup usaha pembuatan minyak atsiri, seperti minyak jahe, minyak keningar, minyak ketumbar, minyak cengkeh, minyak kapol, minyak pala, minyak melati, minyak kenanga, minyak mawar, minyak akar wangi, minyak sereh, minyak nilam, minyak cendana, minyak kayu putih, minyak permen, minyak rempah-rempah, minyak jarak dan minyak dari rumput-rumputan/semak, daun dan kayu yang belum termasuk kelompok manapun.",2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20295,Industri Korek Api,Kelompok ini mencakup usaha pembuatan korek api dalam bentuk batangan (matches). Pembuatan batu korek api (flint) dimasukkan dalam kelompok 23990. Industri korek api dari logam (lighter) dimasukkan dalam kelompok 32909.,2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20296,Industri Minyak Atsiri Rantai Tengah,"Kelompok ini mencakup usaha pengolahan lebih lanjut dari minyak atsiri yang masuk pada KBLI 20294 menjadi aneka produk hilir minyak atsiri untuk bahan baku produksi bahan perasa (flavour) dan produksi bahan perisa/wewangian (fragrance), termasuk untuk  produksi aneka bahan kimia yang berbasis pengolahan hilir minyak atsiri. Termasuk didalamnya industri bioaditif bahanbakar minyak dari minyak atsiri. Contoh minyak atsiri rantai tengah/hilir yaitu turunan minyak cengkeh antara lain carryophyllene, eugenol, methyl eugenol, vaniline; turunan minyak sereh wangi antara lain citronellol, geraniol, citronellal, rodinol, dsb. ",2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20299,Industri Barang Kimia Lainnya YTDL,"Kelompok ini mencakup usaha pembuatan bermacam-macam bahan-bahan dan barang-barang kimia yang belum diklasifikasikan dalam kelompok manapun seperti gelatin, bahan isolasi panas selain plastik dan karet, bahan semir/polish. Termasuk juga pembuatan film yang peka terhadap cahaya dan kertas fotografi. ",2029,Industri Barang Kimia Lainnya Ytdl,202,Industri barang kimia lainnya,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20301,Industri Serat/Benang/Strip Filamen Buatan,"Kelompok ini mencakup usaha pembuatan serat, benang, atau strip filamen buatan dalam bentuk gulungan tow, seperti poliamida, poliester, polipropilena, akrilik, selulosa asetat dan sebagainya untuk diolah lebih lanjut dalam industri tekstil.",2030,Industri Serat Buatan,203,Industri serat buatan,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
20302,Industri Serat Stapel Buatan,"Kelompok ini mencakup usaha pembuatan serat stapel buatan, seperti poliamida, poliester, rayon viskosa, akrilik, selulosa asetat dan sebagainya (kecuali serat gelas dan serat optik) untuk diolah lebih lanjut dalam industri tekstil. Serat stapel adalah serat buatan yang dipotong pendek-pendek.",2030,Industri Serat Buatan,203,Industri serat buatan,20,Industri Bahan Kimia Dan Barang Dari Bahan Kimia,C,Industri Pengolahan
21011,Industri Bahan Farmasi Untuk Manusia,"Kelompok ini mencakup usaha pembuatan dan pengolahan bahan obat, bahan pembantu dan bahan pengemas untuk manusia, yang berasal dari bahan kimia, bahan alam, hewan dan tumbuh-tumbuhan termasuk yang berasal dari hasil biologis, seperti bahan obat-obatan, seperti antisera dan fraksi darah lainnya, vaksin dan preparat homeopatik. Termasuk industri substansi aktif obat (antibiotik, vitamin, salisilik dan asam o-asetilsalsilik dan lain-lain) untuk bahan farmakologi dalam industri obat-obatan, pengolahan darah, industri gula murni kimia dan pengolahan kelenjar dan industri ekstraksi kelenjar dan lain-lain.",2101,Industri Farmasi Dan Produk Obat Kimia,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21012,Industri Produk Farmasi Untuk Manusia,"Kelompok ini mencakup usaha pembuatan dan pengolahan obat-obatan, suplemen kesehatan/makanan, yang berbentuk jadi (sediaan) untuk manusia, misalnya dalam bentuk tablet, kapsul, salep, bubuk, larutan, larutan parenteral dan suspensi, obat kontrasepsi hormonal, industri produksi radiofarmaka, dan industri farmasi bioteknologi. ",2101,Industri Farmasi Dan Produk Obat Kimia,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21013,Industri Produk Farmasi Untuk Hewan,"Kelompok ini mencakup usaha pembuatan, pengolahan dan pengemasan ulang obat-obatan yang berbentuk jadi (sediaan) untuk hewan, misalnya dalam bentuk serbuk, tablet, kapsul, salep, larutan, suspensi, aerosol dan lainnya. Termasuk industri produk benang bedah,  industri alat-alat diagnosa medis, industri produksi radioisotop untuk radiofarmaka, industri farmasi bioteknologi dan industri pembalut medis, perban dan sejenisnya yang dikhususkan untuk hewan. ",2101,Industri Farmasi Dan Produk Obat Kimia,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21014,Industri Bahan Farmasi Untuk Hewan,"Kelompok ini mencakup usaha pembuatan dan pengolahan bahan obat, bahan pembantu dan bahan pengemas untuk hewan, yang berasal dari bahan kimia, bahan alam, hewan dan tumbuh-tumbuhan termasuk yang berasal dari hasil biologis, seperti bahan obat-obatan, seperti antisera dan fraksi darah lainnya, vaksin dan preparat homeopatik. Termasuk industri substansi aktif obat untuk bahan farmakologi dalam industri obat-obatan, seperti antibiotik, vitamin, salisilik dan asam o-asetilsalsilik dan lain-lain, pengolahan darah, industri gula murni kimia dan pengolahan kelenjar dan industri ekstraksi kelenjar dan lain-lain.",2101,Industri Farmasi Dan Produk Obat Kimia,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21015,Industri Alat Kesehatan dalam Subgolongan 2101,"Kelompok ini mencakup usaha pembuatan dan pengolahan alat kesehatan terkait diagnosa medis dan produk lainnya dalam subgolongan 2011. Kelompok ini mencakup industri produk kontrasepsi untuk penggunaan eksternal, industri alat-alat diagnosa medis seperti uji kehamilan, dan industri pembalut medis, perban dan sejenisnya dan kapas kosmetik.",2101,Industri Farmasi Dan Produk Obat Kimia,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21021,Industri Bahan Baku Obat Tradisional untuk Manusia,"Kelompok ini mencakup usaha pengolahan macam-macam ekstrak dan simplisia, sediaan galenik, bahan tambahan atau bahan lainnya, baik yang berkhasiat maupun yang tidak berkhasiat, yang berubah maupun yang tidak berubah, yang digunakan dalam pengolahan obat tradisional, walaupun tidak semua bahan tersebut masih terdapat di dalam produk ruahan.",2102,Industri Obat Tradisional,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21022,Industri Produk Obat Tradisional untuk Manusia,"Kelompok ini mencakup usaha pengolahan macam-macam produk obat tradisional yang bahannya berasal dari tumbuh-tumbuhan, bahan hewan, bahan mineral, sediaan sarian (galenik), atau campuran dari bahan tersebut yang berbentuk serbuk, rajangan, pil, dodol/jenang, pastiles, tablet, kapsul, cairan, larutan, emulsi dan suspensi, salep, krim dan gel, supositoria. Termasuk industri minuman jamu dan suplemen kesehatan/makanan bukan produk farmasi.",2102,Industri Obat Tradisional,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21023,Industri Produk Obat Tradisional Untuk Hewan,"Kelompok ini mencakup usaha pengolahan macam-macam produk obat tradisional atau obat alami untuk hewan yang bahannya berasal antara lain dari tumbuh-tumbuhan, bahan hewan, bahan mineral, sediaan sarian (galenik), atau campuran dari bahan tersebut yang berbentuk serbuk, rajangan, pil, dodol/jenang, pastiles, tablet, kapsul, cairan, larutan, emulsi dan suspensi, salep, krim dan gel, supositoria. ",2102,Industri Obat Tradisional,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
21024,Industri Bahan Baku Obat Tradisional Untuk Hewan,"Kelompok ini mencakup usaha pengolahan macam-macam ekstrak dan simplisia, sediaan galenik, bahan tambahan atau bahan lainnya, baik yang berkhasiat maupun yang tidak berkhasiat, yang berubah maupun yang tidak berubah, yang digunakan dalam pengolahan obat tradisional untuk hewan.",2102,Industri Obat Tradisional,210,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",21,"Industri Farmasi, Produk Obat Kimia Dan Obat Tradisional",C,Industri Pengolahan
22111,Industri Ban Luar Dan Ban Dalam,"Kelompok ini mencakup usaha pembuatan ban luar dan ban dalam dengan bahan utamanya dari karet alam ataupun karet buatan untuk semua jenis kendaraan bermotor, sepeda, kendaraan angkutan lainnya dan peralatan yang memakai ban.",2211,Industri Ban dan Vulkanisir Ban,221,Industri karet dan barang dari karet,22,"Industri Karet, Barang Dari Karet Dan Plastik",C,Industri Pengolahan
